sub_c,eval,bas,area,baths,area_room,kit,garage,porch,ex_eval,age_feat,utilities
6.0,9.0,5.549252351363166,1212.0,2.0,202.0,79931.74061433447,0.6506758077521055,122.0,2.0,1.0,5.0
7.0,10.0,116.246639398186,1852.0,4.0,264.57142857142856,79931.74061433447,0.6506758077521055,276.0,2.0,1.0,5.0
6.0,8.0,95.95971233712969,990.0,2.0,198.0,35362.72108843538,0.5061488731785793,224.0,2.0,15.0,5.0
7.0,10.0,53.45648381084466,1392.0,2.0,232.0,35362.72108843538,0.39760137116281585,36.0,2.0,33.0,5.0
6.0,8.0,39.62186058578763,1236.0,2.0,206.0,79931.74061433447,0.25307443658928963,0.0,2.0,33.79905790376635,4.0
6.0,10.0,145.8220201219321,1436.0,3.0,179.5,79931.74061433447,0.5061488731785793,237.0,2.9730604631816893,6.0,5.0
3.0,6.0,0.0,1328.0,1.0,166.0,35362.72108843538,0.19280411348844745,232.0,2.0,72.69170378446562,2.0
4.0,12.0,37.53070683264884,1954.0,3.0,244.25,79931.74061433447,0.5061488731785793,269.0,3.0,38.01376614236783,5.0
3.0,10.0,2.669960447313517,1248.0,2.0,249.6,79931.74061433447,0.7952027423256317,108.0,2.9730604631816893,4.507668151378624,5.0
6.0,10.0,0.0,1498.0,2.0,299.6,79931.74061433447,0.6506758077521055,384.0,2.9730604631816893,4.0,5.0
7.0,9.0,0.0,2267.0,3.0,283.375,79931.74061433447,0.5904054846512633,166.0,2.9730604631816893,8.0,5.0
7.0,9.0,73.71206953271135,1552.0,4.0,258.6666666666667,35362.72108843538,0.6506758077521055,417.0,2.0,35.0,4.0
6.0,7.0,61.362049504770226,864.0,1.0,216.0,35362.72108843538,0.3856082269768949,216.0,2.0,39.0,4.0
6.0,13.0,10.985130983948986,2392.0,2.0,299.0,92690.0,1.1928041134884475,353.0,3.9461209263633785,7.0,5.0
2.0,8.0,0.0,1302.0,3.0,217.0,35362.72108843538,0.19280411348844745,0.0,2.0,39.0,4.0
7.0,10.0,79.90188717758527,2520.0,3.0,280.0,79931.74061433447,0.9760137116281583,338.0,2.9730604631816893,15.0,5.0
2.0,9.0,32.954951115427384,987.0,2.0,197.4,35362.72108843538,0.19280411348844745,0.0,2.0,40.0,4.0
6.0,8.0,98.89967690885562,912.0,1.0,182.4,35362.72108843538,0.19280411348844745,0.0,2.0,43.0,4.0
3.0,10.0,2.669960447313517,1555.0,2.0,222.14285714285714,79931.74061433447,0.7952027423256317,163.0,2.9730604631816893,4.507668151378624,5.0
6.0,9.0,0.0,1194.0,2.0,199.0,35362.72108843538,0.32533790387605277,120.0,2.0,51.0,4.0
7.0,11.0,97.43787657585177,2794.0,4.0,310.44444444444446,92690.0,1.1928041134884475,348.0,2.9730604631816893,14.507668151378624,5.0
2.0,9.0,0.0,987.0,2.0,197.4,35362.72108843538,0.25307443658928963,0.0,2.0,38.0,4.0
6.0,8.0,21.227124028742363,894.0,2.0,178.8,35362.72108843538,0.25307443658928963,365.0,2.0,34.0,4.0
7.0,9.0,88.3870433380368,1960.0,4.0,245.0,79931.74061433447,0.7349324192247895,336.0,2.9730604631816893,8.0,5.0
2.0,7.0,42.04998139355144,987.0,2.0,197.4,35362.72108843538,0.19280411348844745,0.0,2.0,39.0,4.0
6.0,10.0,4.004940670970275,1414.0,2.0,235.66666666666666,79931.74061433447,0.6506758077521055,237.0,2.9730604631816893,6.0,5.0
7.0,11.0,50.90309718733825,1744.0,3.0,249.14285714285714,79931.74061433447,0.6506758077521055,678.0,2.9730604631816893,12.076681513786243,5.0
6.0,11.0,0.0,1694.0,2.0,242.0,79931.74061433447,1.1928041134884475,396.0,3.9461209263633785,3.0,5.0
4.0,8.0,8.38934695527401,1487.0,2.0,212.42857142857142,35362.72108843538,0.19280411348844745,140.0,2.0,62.53834075689312,3.0
6.0,11.0,179.8885851377482,1566.0,3.0,223.71428571428572,79931.74061433447,0.6506758077521055,312.0,2.9730604631816893,2.0,5.0
1.0,10.0,38.643697984576605,866.0,1.0,216.5,79931.74061433447,0.0,100.0,2.0269395368183107,39.39874387168847,4.0
4.0,7.0,0.0,1440.0,1.0,240.0,35362.72108843538,0.25307443658928963,77.0,2.0,85.38340756893122,2.0
2.0,9.0,0.0,1217.0,2.0,202.83333333333334,35362.72108843538,0.32533790387605277,28.0,2.0,30.0,4.0
7.0,10.0,98.28639219189692,2110.0,4.0,263.75,79931.74061433447,0.6506758077521055,130.0,2.9730604631816893,12.061345211028994,5.0
6.0,10.0,155.0245784721411,1872.0,3.0,312.0,35362.72108843538,0.7952027423256317,236.0,2.0,22.0,4.0
2.0,11.0,0.0,1928.0,2.0,214.22222222222223,43420.51282051282,0.19280411348844745,172.0,1.9730604631816893,80.30672605514498,2.0
6.0,9.0,0.0,1375.0,1.0,275.0,35362.72108843538,0.5061488731785793,30.0,2.0,56.0,5.0
7.0,10.0,0.0,1668.0,3.0,208.5,79931.74061433447,0.6506758077521055,212.0,2.9730604631816893,7.0,5.0
4.0,10.0,109.71280659102548,2144.0,3.0,306.2857142857143,79931.74061433447,0.7952027423256317,98.0,2.9730604631816893,28.368071266173967,4.0
1.0,4.0,0.0,1306.0,1.0,217.66666666666666,43420.51282051282,0.0,263.0,1.9461209263633785,57.19937193584423,5.0
3.0,11.0,282.50947437817973,1625.0,4.0,325.0,79931.74061433447,0.7952027423256317,276.0,2.9730604631816893,3.5076681513786245,5.0
7.0,9.0,0.0,1640.0,3.0,273.3333333333333,79931.74061433447,0.6506758077521055,183.0,2.9730604631816893,6.0,5.0
3.0,10.0,39.00458656222667,1302.0,3.0,186.0,79931.74061433447,0.32533790387605277,333.0,2.0,32.70704008722286,5.0
6.0,8.0,94.65565398262943,1314.0,2.0,262.8,35362.72108843538,0.32533790387605277,250.0,2.0269395368183107,53.0,4.0
7.0,10.0,0.0,2291.0,3.0,286.375,79931.74061433447,0.7349324192247895,192.0,2.9730604631816893,11.0,5.0
7.0,9.0,59.97132945193495,1728.0,3.0,246.85714285714286,79931.74061433447,0.6506758077521055,272.0,2.9730604631816893,7.0,5.0
6.0,10.0,188.65330530070574,1604.0,4.0,200.5,79931.74061433447,0.6506758077521055,233.0,2.9730604631816893,4.0,5.0
7.0,10.0,51.05235623205006,1792.0,3.0,256.0,79931.74061433447,0.6506758077521055,341.0,2.9730604631816893,9.0,5.0
6.0,8.0,0.0,882.0,1.0,220.5,35362.72108843538,0.19280411348844745,45.0,2.0,54.0,3.0
3.0,9.0,92.86449599742787,1382.0,2.0,230.33333333333334,35362.72108843538,0.5061488731785793,252.0,2.0,48.0,4.0
7.0,11.0,0.0,2574.0,3.0,257.4,92690.0,1.102398628837184,148.0,2.9730604631816893,3.0,5.0
3.0,10.0,83.73941030145478,1212.0,2.0,202.0,35362.72108843538,0.5061488731785793,304.0,2.0,24.138026724815237,4.0
4.0,9.0,20.504902735851434,926.0,2.0,154.33333333333334,35362.72108843538,0.3856082269768949,0.0,2.0,45.552106899260956,4.0
1.0,8.0,0.0,764.0,1.0,191.0,35362.72108843538,0.3856082269768949,0.0,2.0,46.105783958911324,2.0
6.0,9.0,82.91897096409149,1422.0,2.0,203.14285714285714,79931.74061433447,0.7952027423256317,276.0,2.0269395368183107,29.0,4.0
7.0,9.0,119.1469849613657,1511.0,4.0,188.875,35362.72108843538,0.7952027423256317,170.0,2.0,13.0,4.0
4.0,10.0,36.01057611471459,1772.0,3.0,221.5,79931.74061433447,0.19280411348844745,286.0,2.0,42.44475277996021,5.0
1.0,8.0,47.14187696119637,778.0,1.0,194.5,35362.72108843538,0.33733104806197367,25.0,2.0,62.61502227067936,5.0
6.0,10.0,87.17489819812091,1113.0,3.0,185.5,35362.72108843538,0.32533790387605277,400.0,2.0269395368183107,34.0,4.0
7.0,11.0,0.0,1939.0,3.0,242.375,79931.74061433447,0.9760137116281583,243.0,2.9730604631816893,4.0,4.0
6.0,11.0,30.60749572988777,1363.0,2.0,272.6,35362.72108843538,0.5061488731785793,81.0,2.0,30.891075720309843,5.0
7.0,12.0,74.10369713461006,2270.0,3.0,252.22222222222223,79931.74061433447,1.1928041134884475,189.0,2.9730604631816893,7.0613452110289945,5.0
6.0,9.0,63.010751164538924,1632.0,3.0,272.0,35362.72108843538,0.32533790387605277,289.0,2.0,37.23004454135873,4.0
6.0,9.0,84.97831333429247,816.0,1.0,163.2,35362.72108843538,0.25307443658928963,168.0,2.0,28.0,4.0
4.0,11.0,0.0,1548.0,3.0,309.6,92690.0,0.3856082269768949,218.0,3.0,44.6287884130472,1.0
6.0,10.0,0.0,1560.0,2.0,222.85714285714286,79931.74061433447,0.7952027423256317,250.0,2.9730604631816893,7.0,5.0
6.0,7.0,11.431928925306218,864.0,1.0,216.0,35362.72108843538,0.3856082269768949,0.0,2.0,59.0,5.0
6.0,12.0,0.0,2121.0,3.0,265.125,92690.0,1.1928041134884475,364.0,3.9461209263633785,3.5076681513786245,5.0
7.0,10.0,49.63685098864824,2022.0,3.0,252.75,35362.72108843538,0.7952027423256317,405.0,2.0,33.0,5.0
7.0,10.0,70.25333426993691,1982.0,3.0,283.14285714285717,79931.74061433447,0.7952027423256317,280.0,2.9730604631816893,21.0,4.0
6.0,9.0,127.98443875347729,1262.0,2.0,252.4,79931.74061433447,0.7952027423256317,120.0,2.9730604631816893,4.0,4.0
3.0,10.0,127.84301948413643,1314.0,3.0,219.0,79931.74061433447,0.6506758077521055,234.0,2.9730604631816893,2.5076681513786245,5.0
6.0,11.0,0.0,1468.0,2.0,244.66666666666666,79931.74061433447,1.1928041134884475,360.0,2.9730604631816893,1.5076681513786243,5.0
3.0,9.0,60.81028581656932,1575.0,3.0,315.0,79931.74061433447,0.6506758077521055,52.0,2.9730604631816893,18.0,4.0
2.0,10.0,0.0,1250.0,3.0,250.0,79931.74061433447,0.5301351615504211,54.0,2.9730604631816893,3.5076681513786245,5.0
4.0,10.0,61.59803946808857,1734.0,2.0,247.71428571428572,79931.74061433447,0.6506758077521055,128.0,2.0,38.645694876193865,4.0
6.0,6.0,67.57728444353779,858.0,1.0,171.6,35362.72108843538,0.0,0.0,2.0,39.0,4.0
6.0,8.0,49.52732573223454,900.0,1.0,180.0,35362.72108843538,0.19280411348844745,0.0,2.0269395368183107,43.0,4.0
3.0,10.0,0.0,1396.0,1.0,199.42857142857142,35362.72108843538,0.19280411348844745,259.0,2.0,51.67479732131894,4.0
7.0,11.0,0.0,1919.0,3.0,239.875,79931.74061433447,0.6506758077521055,51.0,2.9730604631816893,4.0,5.0
2.0,8.0,20.295596286114716,1716.0,3.0,190.66666666666666,43420.51282051282,0.0,184.0,1.9730604631816893,54.67479732131894,4.0
4.0,7.0,27.81769371824513,1716.0,2.0,214.5,35362.72108843538,0.25307443658928963,160.0,2.0,31.952420931338835,4.0
7.0,11.0,93.37914862534468,2263.0,4.0,251.44444444444446,79931.74061433447,0.7952027423256317,250.0,2.0,24.630358573436613,3.0
6.0,9.0,160.43915471782984,1644.0,2.0,234.85714285714286,35362.72108843538,0.7952027423256317,110.0,2.0,57.0,4.0
3.0,9.0,123.10276955681601,1003.0,2.0,167.16666666666666,35362.72108843538,0.3856082269768949,120.0,2.0,26.0,4.0
4.0,8.0,46.22550401675223,1558.0,2.0,259.6666666666667,35362.72108843538,0.25307443658928963,289.0,2.0,60.0,3.0
7.0,10.0,82.1793782949814,1950.0,3.0,278.57142857142856,79931.74061433447,0.5301351615504211,208.0,2.9730604631816893,12.507668151378624,5.0
7.0,9.0,44.83268739059678,1743.0,4.0,249.0,35362.72108843538,0.5061488731785793,224.0,2.9730604631816893,42.0,4.0
6.0,11.0,0.0,1152.0,2.0,192.0,79931.74061433447,0.25307443658928963,36.0,2.0269395368183107,33.414080174445715,5.0
2.0,8.0,103.2641640054811,1336.0,2.0,267.2,35362.72108843538,0.25307443658928963,0.0,2.0,57.0,4.0
7.0,11.0,39.738814684781346,2452.0,3.0,272.44444444444446,79931.74061433447,0.7349324192247895,258.0,2.9730604631816893,11.507668151378624,5.0
6.0,10.0,0.0,1541.0,2.0,256.8333333333333,79931.74061433447,0.9760137116281583,549.0,2.9730604631816893,8.507668151378624,5.0
6.0,9.0,105.00749543529327,894.0,2.0,178.8,35362.72108843538,0.5061488731785793,256.0,2.0,38.0,4.0
4.0,12.0,0.0,3493.0,3.0,349.3,79931.74061433447,0.7592233097678689,302.0,2.0,69.93551446819217,5.0
6.0,11.0,207.0378103150174,2000.0,3.0,250.0,79931.74061433447,1.1928041134884475,168.0,2.9730604631816893,5.507668151378624,5.0
7.0,10.0,93.81536122345081,2243.0,4.0,280.375,79931.74061433447,0.9760137116281583,395.0,2.9730604631816893,19.507668151378624,4.0
4.0,10.0,0.0,1406.0,1.0,234.33333333333334,43420.51282051282,0.0,144.0,1.9730604631816893,75.23004454135874,3.0
1.0,7.0,28.835909648545442,861.0,1.0,215.25,35362.72108843538,0.3856082269768949,158.0,2.0,65.07668151378624,5.0
6.0,12.0,249.91172988483945,1944.0,3.0,243.0,92690.0,1.1928041134884475,383.0,2.9730604631816893,6.507668151378625,5.0
7.0,9.0,69.4233673053536,1501.0,3.0,250.16666666666666,79931.74061433447,0.7952027423256317,253.0,2.0,16.507668151378624,4.0
6.0,9.0,79.87147303803067,972.0,2.0,194.4,35362.72108843538,0.19280411348844745,0.0,2.0269395368183107,35.414080174445715,5.0
2.0,9.0,66.90063969168305,1118.0,2.0,223.6,35362.72108843538,0.3856082269768949,271.0,2.0,65.58434966516486,4.0
6.0,10.0,211.57068398755317,2036.0,4.0,254.5,35362.72108843538,0.6506758077521055,0.0,2.0,45.0,2.0
3.0,11.0,1.6205404302477837,1641.0,3.0,273.5,92690.0,0.3856082269768949,234.0,2.0,52.99842983961058,5.0
7.0,10.0,60.10318946986502,1432.0,4.0,238.66666666666666,79931.74061433447,0.7952027423256317,151.0,2.9730604631816893,5.507668151378624,5.0
7.0,11.0,97.86213438387435,2353.0,4.0,235.3,92690.0,0.6506758077521055,483.0,2.9730604631816893,30.0,4.0
7.0,11.0,0.0,1959.0,3.0,244.875,79931.74061433447,0.9760137116281583,254.0,2.9730604631816893,4.0,5.0
7.0,10.0,177.26436822076505,2646.0,4.0,294.0,79931.74061433447,0.9760137116281583,544.0,2.9730604631816893,17.0,5.0
3.0,10.0,172.87993896355022,1472.0,3.0,245.33333333333334,35362.72108843538,0.5061488731785793,281.0,2.0,30.0,4.0
7.0,12.0,0.0,2596.0,4.0,288.44444444444446,79931.74061433447,0.9760137116281583,394.0,2.0,4.0,5.0
7.0,11.0,177.93333125738476,2468.0,4.0,246.8,79931.74061433447,1.102398628837184,338.0,2.9730604631816893,6.0,5.0
7.0,10.0,-0.07069033497243371,2730.0,4.0,341.25,79931.74061433447,0.7952027423256317,297.0,2.9730604631816893,23.507668151378624,5.0
6.0,8.0,30.06926043784684,1163.0,2.0,193.83333333333334,35362.72108843538,0.25307443658928963,240.0,2.0269395368183107,30.383407568931215,5.0
3.0,11.0,0.0,2978.0,3.0,270.72727272727275,79931.74061433447,0.7349324192247895,240.0,3.0,23.306726055144974,5.0
1.0,8.0,15.71962196601494,803.0,1.0,160.6,35362.72108843538,0.3856082269768949,244.0,2.0,64.56901336240762,1.0
3.0,11.0,290.77103561237953,1719.0,4.0,286.5,79931.74061433447,0.7952027423256317,152.0,2.9730604631816893,17.0,5.0
6.0,9.0,58.00482049911674,1383.0,2.0,197.57142857142858,35362.72108843538,0.32533790387605277,45.0,2.0,50.0,4.0
4.0,9.0,0.0,2134.0,2.0,213.4,79931.74061433447,0.3856082269768949,328.0,2.0,55.5981158075327,2.0
3.0,8.0,0.0,1192.0,1.0,198.66666666666666,35362.72108843538,0.19280411348844745,137.0,2.0,75.23004454135874,3.0
2.0,7.0,4.585085434166172,1728.0,3.0,172.8,35362.72108843538,0.19280411348844745,155.0,2.0,46.0,4.0
6.0,8.0,86.85323565000488,1056.0,2.0,176.0,35362.72108843538,0.32533790387605277,0.0,2.0,35.260717146873226,3.0
6.0,11.0,158.95525873912538,1629.0,3.0,232.71428571428572,79931.74061433447,0.9760137116281583,0.0,2.9730604631816893,6.507668151378625,5.0
3.0,10.0,120.14822012910827,1358.0,3.0,226.33333333333334,79931.74061433447,0.6506758077521055,222.0,2.9730604631816893,6.0,5.0
7.0,9.0,148.7081022155962,1638.0,4.0,234.0,35362.72108843538,0.7952027423256317,138.0,2.0,12.0,4.0
2.0,8.0,194.08803504249244,1786.0,4.0,255.14285714285714,35362.72108843538,0.7952027423256317,670.0,2.0,45.0,5.0
6.0,12.0,245.00765355271935,1922.0,3.0,240.25,79931.74061433447,1.1928041134884475,229.0,2.9730604631816893,4.507668151378624,5.0
6.0,10.0,135.1667476452468,1536.0,3.0,219.42857142857142,79931.74061433447,0.6506758077521055,266.0,2.9730604631816893,7.507668151378624,5.0
6.0,11.0,31.257446243479162,1621.0,3.0,202.625,79931.74061433447,0.6506758077521055,153.0,2.9730604631816893,19.10735411930074,5.0
6.0,10.0,56.53773251131957,1215.0,1.0,202.5,35362.72108843538,0.25307443658928963,234.0,2.0,32.30672605514497,3.0
7.0,11.0,0.0,1908.0,3.0,212.0,79931.74061433447,0.7952027423256317,135.0,2.9730604631816893,8.0,5.0
6.0,6.0,0.0,841.0,1.0,210.25,35362.72108843538,0.10239862883718419,274.0,1.0,60.0,4.0
2.0,5.0,0.0,1040.0,2.0,173.33333333333334,35362.72108843538,0.3856082269768949,0.0,2.0,60.507668151378624,0.0
3.0,12.0,4.423528630092584,1684.0,2.0,280.6666666666667,92690.0,0.6506758077521055,567.0,3.9461209263633785,5.0,5.0
2.0,6.0,14.90093701310148,1112.0,2.0,278.0,35362.72108843538,0.25307443658928963,182.0,2.0,34.0,4.0
4.0,9.0,0.0,1577.0,1.0,262.8333333333333,43420.51282051282,0.19280411348844745,0.0,2.0,65.58434966516486,4.0
6.0,11.0,61.148101872448976,958.0,1.0,191.6,35362.72108843538,0.32533790387605277,0.0,2.0269395368183107,31.291389752387722,4.0
6.0,9.0,139.7771192887508,1478.0,3.0,246.33333333333334,35362.72108843538,0.5061488731785793,40.0,2.0,50.0,4.0
2.0,10.0,81.03324133231214,1626.0,4.0,271.0,79931.74061433447,0.5904054846512633,27.0,2.9730604631816893,6.507668151378625,5.0
7.0,12.0,222.75626315823365,2728.0,4.0,272.8,92690.0,1.1928041134884475,0.0,3.9461209263633785,4.507668151378624,5.0
3.0,12.0,0.0,1869.0,2.0,311.5,92690.0,0.6506758077521055,264.0,3.9461209263633785,3.0,5.0
3.0,10.0,194.32628816096025,1453.0,3.0,242.16666666666666,79931.74061433447,0.6506758077521055,264.0,2.0,24.0,4.0
4.0,8.0,23.477201755931645,1111.0,2.0,222.2,35362.72108843538,0.19280411348844745,48.0,2.0,64.56901336240762,3.0
1.0,11.0,0.0,720.0,1.0,144.0,35362.72108843538,0.3856082269768949,106.0,2.0269395368183107,45.07511135339683,4.0
4.0,9.0,36.963236858490106,1595.0,1.0,265.8333333333333,35362.72108843538,0.25307443658928963,108.0,2.0,40.46008908271746,5.0
6.0,9.0,45.64916917128388,1200.0,3.0,200.0,79931.74061433447,0.6506758077521055,26.0,3.0,15.0,5.0
6.0,9.0,79.19479083088098,1167.0,3.0,194.5,79931.74061433447,0.6506758077521055,146.0,2.0,18.0,4.0
3.0,8.0,117.13517958470858,1142.0,3.0,190.33333333333334,35362.72108843538,0.7952027423256317,626.0,2.0,34.0,4.0
3.0,7.0,40.198573252522365,1352.0,2.0,225.33333333333334,79931.74061433447,0.22293927503886857,462.0,2.0,52.0,4.0
7.0,11.0,159.53013672698265,1924.0,4.0,274.85714285714283,79931.74061433447,0.6506758077521055,657.0,2.9730604631816893,12.0,5.0
1.0,9.0,128.99246411083428,912.0,2.0,182.4,35362.72108843538,0.6506758077521055,192.0,2.0,32.0,5.0
4.0,8.0,40.962696246278895,1505.0,2.0,188.125,35362.72108843538,0.19280411348844745,0.0,2.0,49.32206235790222,4.0
1.0,10.0,0.0,1922.0,3.0,274.57142857142856,79931.74061433447,0.5904054846512633,177.0,2.9730604631816893,7.0,5.0
2.0,11.0,19.028203870824953,987.0,2.0,197.4,79931.74061433447,0.19280411348844745,250.0,2.0,20.76838529825185,4.0
7.0,9.0,109.75187983807152,1574.0,4.0,262.3333333333333,35362.72108843538,0.7952027423256317,417.0,2.0,34.0,4.0
3.0,9.0,44.0704376498491,1344.0,1.0,224.0,35362.72108843538,0.19280411348844745,346.0,2.0269395368183107,52.090447656154076,3.0
6.0,9.0,77.11439350022137,1394.0,3.0,232.33333333333334,35362.72108843538,0.6506758077521055,261.0,2.0,47.0,4.0
3.0,9.0,66.63128734539396,1431.0,2.0,238.5,35362.72108843538,0.23493241922478947,174.0,2.0,48.0,4.0
6.0,8.0,51.44368016387798,1268.0,1.0,181.14285714285714,35362.72108843538,0.39760137116281585,98.0,2.0,56.0,4.0
6.0,9.0,8.057148397157237,1287.0,2.0,183.85714285714286,79931.74061433447,0.6746620961239473,563.0,2.0269395368183107,27.860403114795343,5.0
7.0,9.0,0.0,1664.0,3.0,237.71428571428572,35362.72108843538,0.6506758077521055,140.0,2.0,10.0,5.0
4.0,6.0,0.0,1588.0,2.0,226.85714285714286,35362.72108843538,0.6746620961239473,59.0,2.0,51.0,4.0
3.0,9.0,83.37065969760648,752.0,2.0,188.0,35362.72108843538,0.25307443658928963,443.0,2.0,26.0,4.0
6.0,8.0,46.92002185359999,1319.0,2.0,263.8,35362.72108843538,0.25307443658928963,66.0,2.0,57.0,4.0
7.0,10.0,0.0,1928.0,3.0,241.0,79931.74061433447,0.7349324192247895,148.0,2.9730604631816893,6.507668151378625,5.0
1.0,1.0,41.87445875490644,904.0,2.0,226.0,43420.51282051282,0.0,0.0,1.0,74.21470823860149,2.0
1.0,8.0,49.72801333121426,914.0,1.0,182.8,35362.72108843538,0.3856082269768949,0.0,2.9730604631816893,14.0,5.0
7.0,11.0,0.0,2466.0,3.0,308.25,79931.74061433447,0.6506758077521055,373.0,2.9730604631816893,5.507668151378624,5.0
6.0,10.0,265.0656326463103,1856.0,3.0,232.0,92690.0,1.1928041134884475,113.0,2.9730604631816893,0.0,5.0
7.0,9.0,0.0,1800.0,3.0,257.14285714285717,35362.72108843538,0.7952027423256317,163.0,2.0,10.0,5.0
4.0,8.0,20.768004214306295,1691.0,2.0,281.8333333333333,79931.74061433447,0.19280411348844745,242.0,2.0,73.19937193584424,4.0
6.0,10.0,0.0,1301.0,3.0,260.2,79931.74061433447,0.6506758077521055,337.0,2.9730604631816893,4.0,5.0
7.0,10.0,0.0,1797.0,3.0,224.625,79931.74061433447,0.6506758077521055,197.0,2.9730604631816893,4.0,5.0
1.0,7.0,0.0,784.0,1.0,156.8,35362.72108843538,0.3856082269768949,91.0,2.0,71.16869933032974,2.0
7.0,9.0,164.3694400377384,1953.0,4.0,217.0,79931.74061433447,0.7952027423256317,447.0,2.9730604631816893,18.0,5.0
3.0,11.0,3.394062464180613,1269.0,2.0,211.5,79931.74061433447,0.7952027423256317,310.0,2.9730604631816893,5.507668151378624,5.0
4.0,6.0,0.0,1184.0,1.0,148.0,35362.72108843538,0.0,151.0,1.9730604631816893,57.65946101856169,4.0
3.0,9.0,90.17703484419393,1125.0,2.0,187.5,35362.72108843538,0.19280411348844745,296.0,2.0,34.0,5.0
6.0,10.0,0.0,1479.0,2.0,246.5,79931.74061433447,0.6506758077521055,145.0,2.9730604631816893,10.507668151378624,5.0
7.0,13.0,234.79862269015723,2332.0,4.0,259.1111111111111,92690.0,1.102398628837184,330.0,3.9461209263633785,2.5076681513786245,5.0
4.0,10.0,25.38421804759412,1367.0,2.0,195.28571428571428,35362.72108843538,0.19280411348844745,242.0,2.0,85.38340756893122,5.0
7.0,9.0,103.90423003091897,1961.0,4.0,280.14285714285717,79931.74061433447,0.7349324192247895,317.0,2.0,8.507668151378624,5.0
6.0,9.0,0.0,882.0,1.0,176.4,35362.72108843538,0.32533790387605277,0.0,2.0,51.0,4.0
1.0,7.0,27.30846416418593,788.0,1.0,197.0,35362.72108843538,0.0,0.0,2.0,64.56901336240762,3.0
4.0,8.0,0.0,1034.0,1.0,206.8,35362.72108843538,0.19280411348844745,39.0,2.0,65.07668151378624,3.0
6.0,8.0,100.14483304211241,1144.0,2.0,190.66666666666666,35362.72108843538,0.25307443658928963,44.0,2.0,54.0,4.0
6.0,8.0,99.54664305599003,894.0,1.0,149.0,35362.72108843538,0.5301351615504211,215.0,2.0,38.0,4.0
7.0,8.0,63.427346236083174,1812.0,2.0,226.5,35362.72108843538,0.32533790387605277,168.0,2.0,48.0,4.0
1.0,6.0,0.0,1077.0,1.0,179.5,35362.72108843538,0.19280411348844745,0.0,1.9730604631816893,75.23004454135874,3.0
7.0,10.0,114.83244670477741,1550.0,3.0,221.42857142857142,79931.74061433447,0.7952027423256317,168.0,2.9730604631816893,3.5076681513786245,5.0
3.0,11.0,111.15554570191509,1288.0,3.0,322.0,92690.0,0.7952027423256317,374.0,2.9730604631816893,14.0,5.0
6.0,10.0,4.004940670970275,1310.0,2.0,218.33333333333334,79931.74061433447,0.7952027423256317,0.0,2.9730604631816893,5.0,5.0
1.0,10.0,0.0,672.0,1.0,168.0,35362.72108843538,0.19280411348844745,168.0,2.0,41.93708462858159,5.0
7.0,11.0,0.0,2263.0,3.0,226.3,79931.74061433447,0.7349324192247895,267.0,2.9730604631816893,12.0,4.0
7.0,9.0,0.0,1572.0,3.0,224.57142857142858,35362.72108843538,0.7349324192247895,40.0,2.0,14.507668151378624,4.0
6.0,6.0,122.82776781594166,1620.0,3.0,202.5,35362.72108843538,0.5061488731785793,198.0,2.0,25.630358573436613,5.0
4.0,9.0,0.0,1166.0,1.0,194.33333333333334,35362.72108843538,0.19280411348844745,0.0,2.0,67.10735411930074,4.0
3.0,10.0,0.0,1680.0,2.0,210.0,35362.72108843538,0.25307443658928963,160.0,2.0,64.96775723409608,5.0
7.0,10.0,0.0,2172.0,3.0,241.33333333333334,79931.74061433447,0.9760137116281583,254.0,2.9730604631816893,4.0,5.0
7.0,11.0,124.64871746939458,2078.0,4.0,259.75,92690.0,1.1928041134884475,102.0,2.9730604631816893,2.5076681513786245,5.0
6.0,6.0,0.0,1276.0,1.0,255.2,35362.72108843538,0.25307443658928963,0.0,1.9730604631816893,52.0,3.0
2.0,8.0,121.85187001320847,1056.0,2.0,211.2,35362.72108843538,0.7952027423256317,264.0,2.0,55.0,3.0
6.0,10.0,106.02625305852412,1478.0,4.0,211.14285714285714,79931.74061433447,0.7952027423256317,144.0,3.9461209263633785,1.0,5.0
1.0,8.0,0.0,1028.0,1.0,205.6,35362.72108843538,0.3856082269768949,130.0,2.0,71.67636748170837,3.0
7.0,10.0,4.685414601014402,2097.0,4.0,233.0,79931.74061433447,0.7592233097678689,383.0,2.9730604631816893,17.0,5.0
6.0,10.0,4.004940670970275,1340.0,2.0,223.33333333333334,79931.74061433447,0.7952027423256317,130.0,2.9730604631816893,3.0,5.0
7.0,10.0,24.548732154335898,1400.0,2.0,233.33333333333334,35362.72108843538,0.7952027423256317,0.0,2.0,32.0,4.0
3.0,9.0,142.8325712122327,2624.0,4.0,262.4,35362.72108843538,0.5784123404653423,0.0,2.0,76.24538084411599,0.0
4.0,8.0,36.646911158625834,1134.0,3.0,162.0,35362.72108843538,0.19280411348844745,0.0,2.0,65.07668151378624,1.0
6.0,8.0,85.29706098329281,1056.0,2.0,176.0,35362.72108843538,0.25307443658928963,269.0,2.0,42.0,5.0
2.0,10.0,242.97246944959505,1344.0,4.0,168.0,35362.72108843538,1.1928041134884475,0.0,2.0269395368183107,12.507668151378624,5.0
6.0,10.0,166.99134297774242,1602.0,3.0,200.25,79931.74061433447,0.7952027423256317,240.0,2.9730604631816893,21.67636748170836,4.0
